Time,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,DistanceMeters,HeartRate,Weight,Seconds,Pace,Speed,MinHeartTarget,MaxHeartTarget
2015.09.23D18:30:27.000,53.33695999,-6.210315088,9,768.7399902,151,0,239,2.86,3.2165,105,157
2015.09.23D18:30:28.000,53.33698061,-6.210289439,8.800000191,771.5999756,151,0,240,3.26,3.215,105,157
2015.09.23D18:30:29.000,53.33700148,-6.210255157,9,774.8599854,152,0,241,3.77,3.2152,105,157
2015.09.23D18:30:30.000,53.33702822,-6.210220456,9.199999809,778.6300049,152,0,242,3.23,3.2175,105,157
2015.09.23D18:30:31.000,53.33704901,-6.210186593,9.399999619,781.8599854,152,0,243,3.27,3.2175,105,157
2015.09.23D18:30:32.000,53.33707097,-6.210153904,9,785.1300049,152,0,244,3.07,3.2177,105,157
2015.09.23D18:30:33.000,53.33709553,-6.210132781,8.600000381,788.2000122,152,0,245,2.84,3.2171,105,157
2015.09.23D18:30:34.000,53.33711674,-6.210108893,8.800000191,791.039978,153,0,246,3.7401,3.2156,105,157
2015.09.23D18:30:35.000,53.33714716,-6.210085172,8.399999619,794.7800293,153,0,247,3.17,3.2177,105,157
2015.09.23D18:30:36.000,53.3371713,-6.210060026,8.399999619,797.9500122,153,0,248,3.25,3.2175,105,157
2015.09.23D18:30:37.000,53.33719729,-6.210037814,7.800000191,801.2000122,153,0,249,3.43,3.2177,105,157
2015.09.23D18:30:38.000,53.33722335,-6.210010322,7.800000191,804.6300049,153,0,250,3.4,3.2185,105,157
2015.09.23D18:30:39.000,53.33724422,-6.209973106,7.800000191,808.0300293,152,0,251,2.59,3.2192,105,157
2015.09.23D18:30:40.000,53.3372609,-6.209945865,8,810.6199951,152,0,252,3.48,3.2167,105,157
2015.09.23D18:30:41.000,53.33728563,-6.20991393,8,814.0999756,153,0,253,3.15,3.2178,105,157
2015.09.23D18:30:42.000,53.33730809,-6.20988518,8,817.25,153,0,254,3.1,3.2175,105,157
2015.09.23D18:30:43.000,53.33732896,-6.209854083,8.199999809,820.3499756,152,0,255,3.17,3.2171,105,157
2015.09.23D18:30:44.000,53.33735067,-6.209823489,8.199999809,823.5200195,152,0,256,3.32,3.2169,105,157
2015.09.23D18:30:45.000,53.33737406,-6.20979256,8.199999809,826.8400269,152,0,257,2.95,3.2173,105,157
2015.09.23D18:30:46.000,53.33739208,-6.209759787,8.399999619,829.789978,152,0,258,3.4901,3.2162,105,157
2015.09.23D18:30:47.000,53.33740482,-6.209711926,8.399999619,833.2800293,151,0,259,3.62,3.2173,105,157
2015.09.23D18:30:48.000,53.3374039,-6.209657528,8.600000381,836.9000244,151,0,260,3.53,3.2188,105,157
2015.09.23D18:30:49.000,53.33739577,-6.209606314,8.800000191,840.4299927,151,0,261,3.65,3.22,105,157
2015.09.23D18:30:50.000,53.33738982,-6.209552502,8.600000381,844.0800171,151,0,262,3.39,3.2217,105,157
2015.09.23D18:30:51.000,53.33738605,-6.209501876,8.800000191,847.4699707,151,0,263,3.04,3.2223,105,157
2015.09.23D18:30:52.000,53.33737951,-6.209457703,9,850.5100098,151,0,264,3.33,3.2216,105,157
2015.09.23D18:30:53.000,53.33736802,-6.209411435,8.800000191,853.8400269,151,0,265,2.62,3.222,105,157
2015.09.23D18:30:54.000,53.33735755,-6.209376147,9,856.460022,151,0,266,3.28,3.2198,105,157
2015.09.23D18:30:55.000,53.33734095,-6.209335495,9.199999809,859.7399902,151,0,267,3.42,3.22,105,157
2015.09.23D18:30:56.000,53.33732377,-6.209292747,9.199999809,863.1599731,151,0,268,2.98,3.2207,105,157
2015.09.23D18:30:57.000,53.33730139,-6.209268188,9.199999809,866.1400146,151,0,269,2.93,3.2199,105,157
2015.09.23D18:30:58.000,53.33727867,-6.209245976,9.399999619,869.0700073,151,0,270,3.08,3.2188,105,157
2015.09.23D18:30:59.000,53.33725613,-6.209219322,9.399999619,872.1500244,151,0,271,3.31,3.2183,105,157
2015.09.23D18:31:00.000,53.3372288,-6.209199876,9.399999619,875.460022,150,0,272,3.29,3.2186,105,157
2015.09.23D18:31:01.000,53.33720139,-6.209181268,9.600000381,878.75,150,0,273,3.38,3.2189,105,157
2015.09.23D18:31:02.000,53.33717356,-6.209160984,9.600000381,882.1300049,150,0,274,3.39,3.2195,105,157
2015.09.23D18:31:03.000,53.33714725,-6.209135251,9.800000191,885.5200195,150,0,275,3.05,3.2201,105,157
2015.09.23D18:31:04.000,53.33712369,-6.209111782,9.800000191,888.5700073,150,0,276,3.31,3.2195,105,157
2015.09.23D18:31:05.000,53.33709897,-6.209084205,9.600000381,891.8800049,150,0,277,3.39,3.2198,105,157
2015.09.23D18:31:06.000,53.33707365,-6.209055791,9.600000381,895.2700195,150,0,278,3.26,3.2204,105,157
2015.09.23D18:31:07.000,53.33705144,-6.209024107,9.800000191,898.5300293,150,0,279,3.08,3.2205,105,157
2015.09.23D18:31:08.000,53.33702814,-6.208999129,10,901.6099854,150,0,280,3.1,3.22,105,157
2015.09.23D18:31:09.000,53.33700542,-6.208971972,10.19999981,904.710022,150,0,281,3.36,3.2196,105,157
2015.09.23D18:31:10.000,53.3369817,-6.208940959,10.39999962,908.0700073,149,0,282,3.57,3.2201,105,157
2015.09.23D18:31:11.000,53.33695681,-6.208906928,10.60000038,911.6400146,150,0,283,3.22,3.2213,105,157
2015.09.23D18:31:12.000,53.33693409,-6.208877172,10.60000038,914.8599854,150,0,284,2.97,3.2213,105,157
2015.09.23D18:31:13.000,53.3369149,-6.208846075,10.80000019,917.8300171,149,0,285,2.67,3.2205,105,157
2015.09.23D18:31:14.000,53.33689964,-6.208814979,10.80000019,920.5,150,0,286,2.87,3.2185,105,157
2015.09.23D18:31:15.000,53.3368812,-6.208784888,10.80000019,923.3699951,150,0,287,2.95,3.2173,105,157
2015.09.23D18:31:16.000,53.33686184,-6.208754629,10.80000019,926.3200073,151,0,288,3.49,3.2164,105,157
2015.09.23D18:31:17.000,53.33683963,-6.208717497,10.80000019,929.8099976,151,0,289,2.88,3.2173,105,157
2015.09.23D18:31:18.000,53.33682219,-6.20868573,10.80000019,932.6900024,152,0,290,2.78,3.2162,105,157
2015.09.23D18:31:19.000,53.33680191,-6.208661422,11,935.4699707,152,0,291,3.4301,3.2147,105,157
2015.09.23D18:31:20.000,53.33677769,-6.208629319,11,938.9000244,153,0,292,3.17,3.2154,105,157
2015.09.23D18:31:21.000,53.3367574,-6.208595876,11.39999962,942.0700073,153,0,293,3.41,3.2153,105,157
2015.09.23D18:31:22.000,53.33673494,-6.208561091,11.60000038,945.4799805,153,0,294,3.56,3.2159,105,157
2015.09.23D18:31:23.000,53.33670862,-6.208530581,11.80000019,949.039978,153,0,295,3.44,3.2171,105,157
2015.09.23D18:31:24.000,53.33668473,-6.208497807,12,952.4799805,153,0,296,3.71,3.2178,105,157
2015.09.23D18:31:25.000,53.3366616,-6.208457658,12,956.1900024,154,0,297,3.42,3.2195,105,157
2015.09.23D18:31:26.000,53.33664081,-6.208419772,12.19999981,959.6099854,153,0,298,3.49,3.2202,105,157
2015.09.23D18:31:27.000,53.33662103,-6.20837912,12.19999981,963.0999756,154,0,299,3,3.2211,105,157
2015.09.23D18:31:28.000,53.3366077,-6.208339809,12.19999981,966.0999756,154,0,300,3.35,3.2203,105,157
2015.09.23D18:31:29.000,53.33659412,-6.208294882,12,969.4500122,154,0,301,3.93,3.2208,105,157
2015.09.23D18:31:30.000,53.33657946,-6.208241154,12,973.3800049,155,0,302,3.02,3.2231,105,157
2015.09.23D18:31:31.000,53.33656881,-6.208199244,12,976.4000244,155,0,303,3.2599,3.2224,105,157
2015.09.23D18:31:32.000,53.33655967,-6.208152724,11.80000019,979.6599731,155,0,304,3.27,3.2226,105,157
2015.09.23D18:31:33.000,53.33655724,-6.208103858,11.80000019,982.9299927,156,0,305,3.07,3.2227,105,157
2015.09.23D18:31:34.000,53.33655154,-6.208058763,11.60000038,986,156,0,306,3.29,3.2222,105,157
2015.09.23D18:31:35.000,53.3365461,-6.208010148,11.60000038,989.289978,156,0,307,3.55,3.2224,105,157
2015.09.23D18:31:36.000,53.33654023,-6.207957761,11.60000038,992.8400269,156,0,308,3.28,3.2235,105,157
2015.09.23D18:31:37.000,53.33653612,-6.207908811,11.60000038,996.1199951,156,0,309,3.17,3.2237,105,157
2015.09.23D18:31:38.000,53.33653025,-6.207862291,11.60000038,999.289978,155,0,310,3.1,3.2235,105,157
2015.09.23D18:31:39.000,53.33652388,-6.207816945,11.39999962,1002.390015,155,0,311,3.53,3.2231,105,157
2015.09.23D18:31:40.000,53.33650821,-6.207714519,11.39999962,1005.919983,155,0,312,3.51,3.2241,105,157
2015.09.23D18:31:41.000,53.33650821,-6.207714519,11.39999962,1009.429993,155,0,313,5.88,3.225,105,157
2015.09.23D18:31:45.000,53.33650016,-6.207627347,11.39999962,1015.309998,155,0,314,7.24,3.2335,105,157
2015.09.23D18:31:46.000,53.33649782,-6.207467588,11,1022.549988,156,0,315,3.39,3.2462,105,157
2015.09.23D18:31:47.000,53.33649782,-6.207467588,11,1025.939941,156,0,316,7.63,3.2466,105,157
2015.09.23D18:31:49.000,53.33649346,-6.207353259,10.80000019,1033.569946,156,0,317,3.39,3.2605,105,157
2015.09.23D18:31:50.000,53.33649153,-6.207302464,10.80000019,1036.959961,155,0,318,1.04,3.2609,105,157
2015.09.23D18:31:51.000,53.3364886,-6.207287377,9.800000191,1038,155,0,319,4.88,3.2539,105,157
2015.09.23D18:31:52.000,53.33648558,-6.207214287,9.399999619,1042.880005,155,0,320,3.22,3.259,105,157
2015.09.23D18:31:53.000,53.33648616,-6.207165923,8.800000191,1046.099976,155,0,321,2.97,3.2589,105,157
2015.09.23D18:31:54.000,53.33648239,-6.20712175,8.600000381,1049.069946,155,0,322,2.9401,3.258,105,157
2015.09.23D18:31:55.000,53.33647544,-6.207079254,8.199999809,1052.01001,155,0,323,3.08,3.257,105,157
2015.09.23D18:31:56.000,53.33647317,-6.207033154,8,1055.089966,154,0,324,1.89,3.2565,105,157
2015.09.23D18:31:57.000,53.33647091,-6.20700499,7.800000191,1056.97998,154,0,325,4.86,3.2522,105,157
2015.09.23D18:31:58.000,53.33646412,-6.20693299,7.400000095,1061.839966,154,0,326,2.6901,3.2572,105,157
2015.09.23D18:31:59.000,53.33646228,-6.206892673,7.400000095,1064.530029,154,0,327,3.9,3.2554,105,157
2015.09.23D18:32:00.000,53.33645725,-6.206834754,7.400000095,1068.430054,153,0,328,1.9099,3.2574,105,157
2015.09.23D18:32:01.000,53.33645155,-6.20680768,7.400000095,1070.339966,153,0,329,5.02,3.2533,105,157
2015.09.23D18:32:02.000,53.33644141,-6.206734255,7.599999905,1075.359985,152,0,330,2.99,3.2587,105,157
2015.09.23D18:32:03.000,53.33643629,-6.206690166,7.599999905,1078.349976,152,0,331,3.42,3.2579,105,157
2015.09.23D18:32:04.000,53.33643428,-6.206638869,7.599999905,1081.77002,151,0,332,2.23,3.2583,105,157
2015.09.23D18:32:05.000,53.33642665,-6.206607772,7.800000191,1084,151,0,333,3.05,3.2553,105,157
2015.09.23D18:32:06.000,53.33641735,-6.206564773,7.800000191,1087.050049,151,0,334,3.6699,3.2546,105,157
2015.09.23D18:32:07.000,53.33641182,-6.206510458,8,1090.719971,151,0,335,3.04,3.2559,105,157
2015.09.23D18:32:08.000,53.33640209,-6.206467794,8.199999809,1093.76001,151,0,336,2.8099,3.2552,105,157
2015.09.23D18:32:09.000,53.33639706,-6.206426388,8,1096.569946,151,0,337,3.13,3.2539,105,157
2015.09.23D18:32:10.000,53.33639279,-6.206379952,8,1099.699951,152,0,338,3.4401,3.2536,105,157
2015.09.23D18:32:11.000,53.33638692,-6.206329158,8.199999809,1103.140015,151,0,339,3.49,3.2541,105,157
2015.09.23D18:32:12.000,53.33637804,-6.206279034,8.199999809,1106.630005,152,0,340,3.03,3.2548,105,157
2015.09.23D18:32:13.000,53.33637309,-6.206234274,8.199999809,1109.660034,152,0,341,3.71,3.2541,105,157
2015.09.23D18:32:14.000,53.33636496,-6.206180295,8.399999619,1113.369995,152,0,342,3.15,3.2555,105,157
2015.09.23D18:32:15.000,53.33636161,-6.206133272,8.399999619,1116.52002,152,0,343,2.79,3.2552,105,157
2015.09.23D18:32:16.000,53.33635893,-6.206091614,8.399999619,1119.310059,152,0,344,3.0299,3.2538,105,157
2015.09.23D18:32:17.000,53.33635222,-6.206047609,8.399999619,1122.339966,153,0,345,3.5801,3.2532,105,157
2015.09.23D18:32:18.000,53.33634753,-6.205994468,8.399999619,1125.920044,153,0,346,3.13,3.2541,105,157
2015.09.23D18:32:19.000,53.33634518,-6.205947613,8.600000381,1129.050049,153,0,347,2.6399,3.2537,105,157
2015.09.23D18:32:20.000,53.33634015,-6.205908805,8.399999619,1131.689941,153,0,348,3.4901,3.252,105,157
2015.09.23D18:32:21.000,53.33633353,-6.205857592,8.399999619,1135.180054,154,0,349,3.59,3.2527,105,157
2015.09.23D18:32:22.000,53.33632381,-6.205806211,8.600000381,1138.77002,154,0,350,2.7,3.2536,105,157
2015.09.23D18:32:23.000,53.33631777,-6.2057669,8.600000381,1141.469971,154,0,351,3.5901,3.2521,105,157
2015.09.23D18:32:24.000,53.33630595,-6.205716692,8.600000381,1145.060059,154,0,352,3.3999,3.253,105,157
2015.09.23D18:32:25.000,53.33629707,-6.205667909,8.600000381,1148.459961,154,0,353,3.4,3.2534,105,157
2015.09.23D18:32:26.000,53.33629388,-6.205616947,8.399999619,1151.859985,154,0,354,2.86,3.2538,105,157
2015.09.23D18:32:27.000,53.33628508,-6.20557663,8.199999809,1154.719971,154,0,355,3.0901,3.2527,105,157
2015.09.23D18:32:28.000,53.33627754,-6.205532039,8.199999809,1157.810059,154,0,356,3.25,3.2523,105,157
2015.09.23D18:32:29.000,53.33626974,-6.205484932,8.399999619,1161.060059,154,0,357,2.97,3.2523,105,157
2015.09.23D18:32:30.000,53.33626396,-6.205441514,8.199999809,1164.030029,154,0,358,3,3.2515,105,157
2015.09.23D18:32:31.000,53.33625943,-6.20539709,8.399999619,1167.030029,155,0,359,3.2899,3.2508,105,157
2015.09.23D18:32:32.000,53.33625608,-6.205347972,8.199999809,1170.319946,155,0,360,2.9301,3.2509,105,157
2015.09.23D18:32:33.000,53.33625097,-6.205304638,8.399999619,1173.25,155,0,361,3.08,3.25,105,157
2015.09.23D18:32:34.000,53.33624678,-6.205258872,8.600000381,1176.329956,155,0,362,2.37,3.2495,105,157
2015.09.23D18:32:35.000,53.33623999,-6.205225093,8.600000381,1178.699951,155,0,363,3.65,3.2471,105,157
2015.09.23D18:32:36.000,53.33623311,-6.205171533,8.600000381,1182.349976,155,0,364,3.4501,3.2482,105,157
2015.09.23D18:32:37.000,53.33622758,-6.205120571,8.800000191,1185.800049,155,0,365,3.0699,3.2488,105,157
2015.09.23D18:32:38.000,53.33622247,-6.205075309,8.800000191,1188.869995,155,0,366,2.67,3.2483,105,157
2015.09.23D18:32:39.000,53.33621643,-6.2050365,8.600000381,1191.540039,155,0,367,2.89,3.2467,105,157
2015.09.23D18:32:40.000,53.33621082,-6.204994004,8.600000381,1194.430054,155,0,368,3.0599,3.2457,105,157
2015.09.23D18:32:41.000,53.33620897,-6.204948239,8.600000381,1197.48999,154,0,369,2.98,3.2452,105,157
2015.09.23D18:32:42.000,53.33619892,-6.204906665,8.600000381,1200.469971,154,0,370,3.02,3.2445,105,157
2015.09.23D18:32:43.000,53.33618592,-6.204866935,8.600000381,1203.48999,154,0,371,3.15,3.2439,105,157
2015.09.23D18:32:44.000,53.33617696,-6.204822008,8.399999619,1206.640015,154,0,372,2.86,3.2437,105,157
2015.09.23D18:32:45.000,53.33617402,-6.204779092,8.600000381,1209.5,153,0,373,2.89,3.2426,105,157
2015.09.23D18:32:46.000,53.33616799,-6.204737015,8.600000381,1212.390015,154,0,374,3.0599,3.2417,105,157
2015.09.23D18:32:47.000,53.33615684,-6.204695022,8.600000381,1215.449951,154,0,375,3.52,3.2412,105,157
2015.09.23D18:32:48.000,53.33615508,-6.204642216,8.399999619,1218.969971,154,0,376,2.99,3.2419,105,157
2015.09.23D18:32:49.000,53.33615005,-6.204597959,8.600000381,1221.959961,154,0,377,2.89,3.2413,105,157
2015.09.23D18:32:50.000,53.33614594,-6.204555212,8.800000191,1224.849976,154,0,378,3.3301,3.2403,105,157
2015.09.23D18:32:51.000,53.33613555,-6.204508189,8.800000191,1228.180054,154,0,379,3.2599,3.2406,105,157
2015.09.23D18:32:52.000,53.33613287,-6.204459323,8.800000191,1231.439941,154,0,380,2.8501,3.2406,105,157
2015.09.23D18:32:53.000,53.33612574,-6.204418335,8.800000191,1234.290039,154,0,381,2.85,3.2396,105,157
2015.09.23D18:32:54.000,53.33611954,-6.204376761,8.800000191,1237.140015,154,0,382,3.04,3.2386,105,157
2015.09.23D18:32:55.000,53.33611124,-6.204333259,8.800000191,1240.180054,154,0,383,3.11,3.2381,105,157
2015.09.23D18:32:56.000,53.33610781,-6.204286823,8.600000381,1243.290039,154,0,384,2.86,3.2377,105,157
2015.09.23D18:32:57.000,53.33610269,-6.204244662,8.600000381,1246.150024,154,0,385,2.88,3.2368,105,157
2015.09.23D18:32:58.000,53.33609347,-6.204204261,8.800000191,1249.030029,153,0,386,2.6799,3.2358,105,157
2015.09.23D18:32:59.000,53.33608358,-6.204167549,8.800000191,1251.709961,153,0,387,3.7101,3.2344,105,157
2015.09.23D18:33:00.000,53.33607218,-6.204115162,8.800000191,1255.420044,154,0,388,3.22,3.2356,105,157
2015.09.23D18:33:01.000,53.33606204,-6.204069899,8.800000191,1258.640015,153,0,389,2.9399,3.2356,105,157
2015.09.23D18:33:02.000,53.33605475,-6.204027487,8.800000191,1261.579956,153,0,390,3.4801,3.2348,105,157
2015.09.23D18:33:03.000,53.33604972,-6.203975854,8.600000381,1265.060059,154,0,391,3.49,3.2354,105,157
2015.09.23D18:33:04.000,53.33605064,-6.203923384,8.800000191,1268.550049,154,0,392,3.1799,3.2361,105,157
2015.09.23D18:33:05.000,53.33604695,-6.20387611,8.600000381,1271.72998,154,0,393,2.96,3.236,105,157
2015.09.23D18:33:06.000,53.33604301,-6.203832021,8.399999619,1274.689941,155,0,394,3.5801,3.2353,105,157
2015.09.23D18:33:07.000,53.33604226,-6.203778209,8.399999619,1278.27002,155,0,395,3.24,3.2361,105,157
2015.09.23D18:33:08.000,53.33603874,-6.203730013,8.399999619,1281.51001,156,0,396,2.77,3.2361,105,157
2015.09.23D18:33:09.000,53.33603555,-6.203688607,8,1284.280029,156,0,397,3.09,3.235,105,157
2015.09.23D18:33:10.000,53.33602826,-6.203643847,7.800000191,1287.369995,157,0,398,3.4401,3.2346,105,157
2015.09.23D18:33:11.000,53.33602189,-6.203593472,8,1290.810059,157,0,399,3.08,3.2351,105,157
2015.09.23D18:33:12.000,53.33601477,-6.203548796,8,1293.890015,157,0,400,2.91,3.2347,105,157
2015.09.23D18:33:13.000,53.33600756,-6.203506719,8,1296.800049,158,0,401,3.1599,3.2339,105,157
2015.09.23D18:33:14.000,53.33599851,-6.203461709,7.800000191,1299.959961,158,0,402,2.91,3.2337,105,157
2015.09.23D18:33:15.000,53.33599566,-6.20341829,8,1302.869995,158,0,403,2.54,3.2329,105,157
2015.09.23D18:33:16.000,53.33599457,-6.203380153,8,1305.410034,158,0,404,2.11,3.2312,105,157
2015.09.23D18:33:17.000,53.33598962,-6.203349642,8,1307.52002,158,0,405,3.54,3.2284,105,157
2015.09.23D18:33:18.000,53.33598568,-6.203296753,7.800000191,1311.060059,158,0,406,3.1299,3.2292,105,157
2015.09.23D18:33:19.000,53.33598434,-6.203249898,8,1314.189941,159,0,407,2.5701,3.229,105,157
2015.09.23D18:33:20.000,53.33598375,-6.203211341,8,1316.76001,159,0,408,3.05,3.2274,105,157
2015.09.23D18:33:21.000,53.33597939,-6.203166079,8.199999809,1319.810059,159,0,409,3.1399,3.2269,105,157
2015.09.23D18:33:22.000,53.33597688,-6.203119056,8,1322.949951,159,0,410,3.29,3.2267,105,157
2015.09.23D18:33:23.000,53.33597537,-6.203069771,8.199999809,1326.23999,159,0,411,3.02,3.2269,105,157
2015.09.23D18:33:24.000,53.33597277,-6.203024676,8,1329.26001,159,0,412,2.75,3.2264,105,157
2015.09.23D18:33:25.000,53.33596967,-6.202983772,8.199999809,1332.01001,159,0,413,3.49,3.2252,105,157
2015.09.23D18:33:26.000,53.33596121,-6.202933313,8.199999809,1335.5,159,0,414,3.42,3.2258,105,157
2015.09.23D18:33:27.000,53.3359571,-6.202882268,8.199999809,1338.920044,160,0,415,2.87,3.2263,105,157
2015.09.23D18:33:28.000,53.33595316,-6.202839771,8,1341.790039,160,0,416,3.0599,3.2255,105,157
2015.09.23D18:33:29.000,53.33594578,-6.202795431,8,1344.849976,160,0,417,3.4301,3.2251,105,157
2015.09.23D18:33:30.000,53.33594176,-6.202744385,8,1348.280029,160,0,418,3.62,3.2256,105,157
2015.09.23D18:33:31.000,53.33594134,-6.20269007,8,1351.900024,159,0,419,3.36,3.2265,105,157
2015.09.23D18:33:32.000,53.33593732,-6.202640031,7.800000191,1355.26001,160,0,420,3.34,3.2268,105,157
2015.09.23D18:33:33.000,53.33593321,-6.202590326,7.599999905,1358.599976,160,0,421,3.64,3.2271,105,157
2015.09.23D18:33:34.000,53.33593355,-6.20253576,7.800000191,1362.23999,160,0,422,2.85,3.2281,105,157
2015.09.23D18:33:35.000,53.33593262,-6.202492844,7.800000191,1365.089966,159,0,423,3.3401,3.2272,105,157
2015.09.23D18:33:36.000,53.33593271,-6.202442804,7.400000095,1368.430054,159,0,424,3.1499,3.2274,105,157
2015.09.23D18:33:37.000,53.33593355,-6.202395363,7.199999809,1371.579956,159,0,425,3.55,3.2272,105,157
2015.09.23D18:33:38.000,53.33593422,-6.202342138,7.199999809,1375.130005,159,0,426,3.21,3.228,105,157
2015.09.23D18:33:39.000,53.33593732,-6.202294193,7.199999809,1378.339966,159,0,427,3.05,3.228,105,157
2015.09.23D18:33:40.000,53.33593262,-6.202249015,7.199999809,1381.390015,159,0,428,3.5499,3.2275,105,157
2015.09.23D18:33:41.000,53.33593288,-6.20219579,6.800000191,1384.939941,159,0,429,3.42,3.2283,105,157
2015.09.23D18:33:42.000,53.33593204,-6.202144409,7,1388.359985,159,0,430,2.71,3.2287,105,157
2015.09.23D18:33:43.000,53.3359291,-6.202104092,7,1391.069946,159,0,431,2.7101,3.2275,105,157
2015.09.23D18:33:44.000,53.33592508,-6.202063775,6.800000191,1393.780029,159,0,432,3.24,3.2263,105,157
2015.09.23D18:33:45.000,53.33592022,-6.202015914,6.800000191,1397.02002,159,0,433,3.72,3.2264,105,157
2015.09.23D18:33:46.000,53.33591343,-6.201961264,7,1400.73999,159,0,434,2.72,3.2275,105,157
2015.09.23D18:33:47.000,53.33590656,-6.201922037,7,1403.459961,158,0,435,3.25,3.2263,105,157
2015.09.23D18:33:48.000,53.33590161,-6.201873925,6.800000191,1406.709961,158,0,436,3.42,3.2264,105,157
2015.09.23D18:33:49.000,53.33589558,-6.201823549,6.800000191,1410.130005,158,0,437,3.17,3.2268,105,157
2015.09.23D18:33:50.000,53.33589273,-6.201776192,7,1413.300049,158,0,438,3.2699,3.2267,105,157
2015.09.23D18:33:51.000,53.33588686,-6.201728079,7,1416.569946,158,0,439,3.05,3.2268,105,157
2015.09.23D18:33:52.000,53.335883,-6.201682733,7,1419.619995,157,0,440,3.23,3.2264,105,157
2015.09.23D18:33:53.000,53.33587848,-6.201634873,7,1422.849976,157,0,441,2.9501,3.2264,105,157
2015.09.23D18:33:54.000,53.33587445,-6.201591035,7,1425.800049,157,0,442,2.7899,3.2258,105,157
2015.09.23D18:33:55.000,53.33586909,-6.201550215,7,1428.589966,157,0,443,3.3,3.2248,105,157
2015.09.23D18:33:56.000,53.33586104,-6.201502606,7,1431.890015,157,0,444,3.38,3.225,105,157
2015.09.23D18:33:57.000,53.33585534,-6.201452734,7.199999809,1435.27002,157,0,445,3.45,3.2253,105,157
2015.09.23D18:33:58.000,53.33584897,-6.20140194,7.400000095,1438.719971,157,0,446,2.49,3.2258,105,157
2015.09.23D18:33:59.000,53.33584512,-6.201365143,7.400000095,1441.209961,158,0,447,3.0801,3.2242,105,157
2015.09.23D18:34:00.000,53.33584143,-6.201319378,7.400000095,1444.290039,157,0,448,3.49,3.2239,105,157
