Area,Group,Price,Rooms,Address
Laois,Laois,135000,2,"7 DOIRIN ALAINN, BALLYLINAN, CO. LAOIS"
Laois,Laois,135000,2,"85 LOUGH GATE, PORTARLINGTON, LAOIS"
Laois,Laois,138500,2,"29 WOODGROVE, BALLYFIN RD, PORTLAOISE"
Laois,Laois,145000,2,"IRISHTOWN, MOUNTMELLICK, LAOIS"
Laois,Laois,145000,2,"13 ST BERNADETTS, FIELDBROOK, PORTLAOISE"
Laois,Laois,145460,2,"10 ASHWOOD WALK, PORTLAOISE, CO LAOIS"
Laois,Laois,149780,2,"13 Holdbrook Way, Dublin Road, Portlaoise"
Laois,Laois,149780,2,"208 Courthouse Square, Maryborough Village, Mountrath Road"
Laois,Laois,154186,2,"293 Monksbridge, Maryborough Village, Mountrath Road"
Laois,Laois,157000,2,"5 CASTLELEA VIEW, PORTARLINGTON, LAOIS"
Laois,Laois,185000,3,"THE COMMONS, MOUNTMELLICK, LAOIS"
Laois,Laois,215000,3,"ROSSENA, BALLICKMOYLER, CARLOW"
Laois,Laois,225000,3,"170 WHITEFIELDS, STATION RD, PORTARLINGTON"
Laois,Laois,228000,3,"OLDTOWN, CLONKEEN, PORTLAOISE"
Laois,Laois,259912,3,"39 Rath Glen, Killeshin"
Laois,Laois,270000,4,"7 RATHEVAN HEIGHTS, PORTLAOISE, LAOIS"
Laois,Laois,279000,4,"BALLYTRASNA, ABBEYLEIX, LAOIS"
Laois,Laois,310000,4,"3 CHANTIERE GATE, PORTLAOISE, LAOIS"
Laois,Laois,367000,5,"15 RATHMILES GROVE, KILLENARD, LAOIS"
Laois,Laois,418000,5,"FASSADINAN, ABBEYLEIX, LAOIS"
Laois,Laois,720000,5,"Glenall, Borris in Ossory"
Leitrim,Leitrim,41500,1,"42 MILLBROOK, MILL ROAD, KINLOUGH"
Leitrim,Leitrim,50000,1,"GURTEENDARRAGH, KINLOUGH, LEITRIM"
Leitrim,Leitrim,57000,1,"5 CARRICK VIEW, CARRICK ON SHANNON, LEITRIM"
Leitrim,Leitrim,67000,1,"15 MOUNTAINDALE, TULLAGHAN, CO LEITRIM"
Leitrim,Leitrim,76500,1,"10 ROS AIRGID, LIS CARA, CARRICK ON SHANNON"
Leitrim,Leitrim,90000,1,"9 WOODGREEN, FOREST PARK, DROMAHAIR"
Leitrim,Leitrim,90000,1,"FURNACE, DROMOD, CARRICK ON SHANNON"
Leitrim,Leitrim,90000,1,"KEELDRA HOUSE, CATTAN, CLOONE"
Leitrim,Leitrim,91000,1,"54 CREAMERY RD, MANORHAMILTON, LEITRIM"
Leitrim,Leitrim,105000,1,"KILMAKENNY, CARRIGALLEN, LEITRIM"
Leitrim,Leitrim,111000,1,"4 CARRAIG ARD, LISNAGOT, CARRICK ON SHANNON"
Leitrim,Leitrim,127753,2,"13 Shannon Quays, Rooskey"
Leitrim,Leitrim,160000,2,"5 OSPRY PARK, ROOSKEY, CO LEITRIM"
Leitrim,Leitrim,185000,3,"FALTY, SPENCER HARBOUR, DRUMKEERAN"
Leitrim,Leitrim,215000,3,"2 KNOCKNASI, CARRICK ON SHANNON, LEITRIM"
Limerick,Limerick,15000,1,"GROGEEN, CAHERLANE, ABBEYFEALE"
Limerick,Limerick,20000,1,"6 ST MARYS TERRACE, TULLAHA, BROADFORD"
Limerick,Limerick,20000,1,"TINNAKILLA, BALLYHAHILL, CO. LIMERICK"
Limerick,Limerick,25246,1,"APT 66A THOMOND VILLAGE, BALLYGRENNAN, LIMERICK"
Limerick,Limerick,25246,1,"APT 68 THOMOND VILLAGE, BALLYGRENNAN, LIMERICK"
Limerick,Limerick,25246,1,"APT 70 THOMOND VILLAGE, BALLYGRENNAN, LIMERICK"
Limerick,Limerick,25246,1,"APT 78 THOMOND VILLAGE, BALLYGRENNAN, LIMERICK"
Limerick,Limerick,35000,1,"CREEVES, ASKEATON, CO LIMERICK"
Limerick,Limerick,48100,1,"PLUNKETT PLACE, DRUMCOLLAGHER, CO LIMERICK"
Limerick,Limerick,60000,1,"BALLINSTONA, SHEERINS CROSS, KILMALLOCK"
Limerick,Limerick,65000,1,"GORTBOY, GRANGE, COUNTY LIMERICK"
Limerick,Limerick,65000,1,"BALLINGARRY, GARRYSPILLANE, KILMALLOCK"
Limerick,Limerick,70000,1,"6 OAKLAWNS, CASTLETROY, LIMERICK"
Limerick,Limerick,73000,1,"BALLINTAW, ATHLACCA, KILMALLOCK"
Limerick,Limerick,75000,1,"BUSHYISLAND, PALLASKENRY, LIMERICK"
Limerick,Limerick,84000,1,"11 ARBOUR VALE, OOLA, LIMERICK"
Limerick,Limerick,105000,1,"30 THE OAKS, LISCREAGH, MURROE"
Limerick,Limerick,105000,1,"DROMBEG, ATHLACCA, KILMALLOCK"
Limerick,Limerick,107500,1,"THE BUNGALOW, MAIN ST, OOLA"
Limerick,Limerick,110000,1,"CASTLEFARM, HOSPITAL, CO LIMERICK"
Limerick,Limerick,115000,1,"37 THE MEADOWS, MURROE, LIMERICK"
Limerick,Limerick,120705,2,"56 Carraig Desmond, Newcastlewest"
Limerick,Limerick,121000,2,"GREEN ROAD, GLENFIELD, KILMALLOCK"
Limerick,Limerick,122000,2,"32 THE PADDOCKS, NEWCASTLE WEST, LIMERICK"
Limerick,Limerick,135000,2,"BALLYROE LOWER, KILFINANE, LIMERICK"
Limerick,Limerick,147000,2,"15 DOORADOYLE PARK, DOORADOYLE, LIMERICK"
Limerick,Limerick,147577,2,"43 Cois Carraig, Clarina"
Limerick,Limerick,150000,2,"24 AISLIN HEIGHTS, RAHEEN, LIMERICK"
Limerick,Limerick,156388,2,"46 cois carraig, clarina"
Limerick,Limerick,158546,2,"16 The Crescent, Rosmor, Kilmallock Road"
Limerick,Limerick,166500,2,"ROSEDALE, PATRICKSWELL, LIMERICK"
Limerick,Limerick,168250,2,"22 WILLOW PARK, RAHEEN, LIMERICK"
Limerick,Limerick,170500,3,"55 CARN NA REE, BLOODMILL ROAD, LIMERICK"
Limerick,Limerick,175000,3,"1 THE HAWTHORNS, BRIARFIELD, CASTLETROY"
Limerick,Limerick,180000,3,"2 DUNBEIRNE, BALLINGARRY, CO LIMERICK"
Limerick,Limerick,190000,3,"2 TULLY, GLENROE, BALLYLANDERS"
Limerick,Limerick,190000,3,"34 AVILLA, MILFORD GRANGE, CASTLETROY"
Limerick,Limerick,202590,3,"10 The Crescent, Ros Mor, Kilmallock Road"
Limerick,Limerick,215000,3,"72 KYLEMORE, CASTLETROY, LIMERICK"
Limerick,Limerick,218000,3,"15 AVIGNON, CASTLETROY, LIMERICK"
Limerick,Limerick,220000,3,"THE OLD SCHOOL, BRACKLE, PALLASGREEN"
Limerick,Limerick,227000,3,"86 BLOOMFIELD, ANNACOTTY, LIMERICK"
Limerick,Limerick,233480,3,"8 Larch Close, Bloomfield, Annacotty"
Limerick,Limerick,235000,3,"2 The Lily, Elm Drive, Annacotty"
Limerick,Limerick,238855,3,"163 KYLEMORE, OLD SCHOOLHOUSE ROAD, Monaleen"
Limerick,Limerick,245000,3,"27 CARRIGEEN, ANNACOTTY, CO LIMERICK"
Limerick,Limerick,260000,3,"30 CASTLEMARA, NEWTOWN, CASTLETROY"
Limerick,Limerick,270000,4,"8 INIS LUA, FATHER RUSSELL RD, DOORADOYLE"
Limerick,Limerick,280000,4,"BRACKVOAN STUD, BRUFF, LIMERICK"
Limerick,Limerick,323400,5,"227 Bloomfield, Annacotty"
Limerick,Limerick,350000,5,"ST JAMES, NEWTOWN, CLARINA"
Limerick,Limerick,363000,5,"KENDALE, NEWTOWN, CASTLETROY"
Limerick,Limerick,405000,5,"9 CASTLEVILLE, CASTLETROY, LIMERICK"
Limerick,Limerick,420000,5,"The Laurels, ST JAMES COURT, ENNIS ROAD"
Limerick,Limerick,470000,5,"MELROSE, 6 THORNDALE, BALLYCLOUGH"
Limerick,Limerick,485000,5,"6 GREENVIEW CLOSE, THE FAIRWAYS, CASTLETROY"
Limerick City,Limerick,25246,1,"48 THOMOND VILLAGE, OLD CRATLOE ROAD, LIMERICK"
Limerick City,Limerick,25246,1,"48A THOMOND VILLAGE, OLD CRATLOE ROAD, LIMERICK"
Limerick City,Limerick,25246,1,"49 THOMOND VILLAGE, OLD CRATLOE ROAD, LIMERICK"
Limerick City,Limerick,25246,1,"49A THOMOND VILLAGE, OLD CRATLOE ROAD, LIMERICK"
Limerick City,Limerick,25246,1,"50 THOMOND VILLAGE, OLD CRATLOE ROAD, LIMERICK"
Limerick City,Limerick,25246,1,"50A THOMOND VILLAGE, OLD CRATLOE ROAD, LIMERICK"
Limerick City,Limerick,25246,1,"51 THOMOND VILLAGE, OLD CRATLOE ROAD, LIMERICK"
Limerick City,Limerick,25246,1,"51A THOMOND VILLAGE, OLD CRATLOE ROAD, LIMERICK"
Limerick City,Limerick,25246,1,"52 THOMOND VILLAGE, OLD CRATLOE ROAD, COUNTY LIMERICK"
Limerick City,Limerick,25246,1,"52A THOMOND VILLAGE, OLD CRATLOE ROAD, COUNTY LIMERICK"
Limerick City,Limerick,25246,1,"APT 66 THOMOND VILLAGE, BALLYGRENNAN, LIMERICK"
Limerick City,Limerick,25246,1,"APT 67 THOMOND VILLAGE, BALLYGRENNAN, LIMERICK"
Limerick City,Limerick,25246,1,"APT 67A THOMOND VILLAGE, BALLYGRENNAN, LIMERICK"
Limerick City,Limerick,25246,1,"APT 68A THOMOND VILLAGE, BALLYGRENNAN, LIMERICK"
Limerick City,Limerick,25246,1,"APT 68A THOMOND VILLAGE, BALLYGRENNAN, LIMERICK"
Limerick City,Limerick,25246,1,"APT 68A THOMOND VILLAGE, BALLYGRENNAN, LIMERICK"
Limerick City,Limerick,25246,1,"APT 68A THOMOND VILLAGE, BALLYGRENNAN, LIMERICK"
Limerick City,Limerick,25246,1,"APT 69 THOMOND VILLAGE, BALLYGRENNAN, LIMERICK"
Limerick City,Limerick,25246,1,"APT 69A THOMOND VILLAGE, BALLYGRENNAN, LIMERICK"
Limerick City,Limerick,25246,1,"APT 70A THOMOND VILLAGE, BALLYGRENNAN, LIMERICK"
Limerick City,Limerick,25246,1,"APT 75 THOMOND VILLAGE, BALLYGRENNAN, LIMERICK"
Limerick City,Limerick,25246,1,"APT 75A, BALLYGRENNAN, LIMERICK"
Limerick City,Limerick,25246,1,"APT 76 THOMOND VILLAGE, BALLYGRENNAN, LIMERICK"
Limerick City,Limerick,25246,1,"APT 76A THOMOND VILLAGE, BALLYGRENNAN, LIMERICK"
Limerick City,Limerick,25246,1,"APT 77A THOMOND VILLAGE, BALLYGRENNAN, LIMERICK"
Limerick City,Limerick,25246,1,"APT 78A THOMOND VILLAGE, BALLYGRENNAN, LIMERICK"
Limerick City,Limerick,25246,1,"APT 79 THOMOND VILLAGE, BALLYGRENNAN, LIMERICK"
Limerick City,Limerick,25246,1,"APT 79A THOMOND VILLAGE, BALLYGRENNAN, LIMERICK"
Limerick City,Limerick,25246,1,"APT 80 THOMOND VILLAGE, BALLYGRENNAN, LIMERICK"
Limerick City,Limerick,25246,1,"APT 80A THOMOND VILLAGE, BALLYGRENNAN, LIMERICK"
Limerick City,Limerick,25246,1,"APT 81A THOMOND VILLAGE, BALLYGRENNAN, LIMERICK"
Limerick City,Limerick,25246,1,"APT 82 THOMOND VILLAGE, BALLYGRENNAN, LIMERICK"
Limerick City,Limerick,25246,1,"APT 83 THOMOND VILLAGE, BALLYGRENNAN, LIMERICK"
Limerick City,Limerick,25246,1,"APT 83A THOMAND VILLAGE, BALLYGRENNAN, LIMERICK"
Limerick City,Limerick,25246,1,"APT 84 THOMOND VILLAGE, BALLYGRENNAN, LIMERICK"
Limerick City,Limerick,25246,1,"APT 84A THOMOND VILLAGE, BALLYGRENNAN, LIMERICK"
Limerick City,Limerick,32000,1,"22 LENIHAN AVE, PROSPECT, LIMERICK"
Limerick City,Limerick,45000,1,"61 HYDE RD, PROSPECT, LIMERICK"
Limerick City,Limerick,52000,1,"44 BYRNE AVE, PROSPECT, LIMERICK"
Limerick City,Limerick,55000,1,"41 CRATLOE WOODS STUDENT VILLAGE, OLD CRATLOE RD, LIMERICK"
Limerick City,Limerick,60000,1,"12 ST ITAS ST, ST MARYS PARK, LIMERICK"
Limerick City,Limerick,60000,1,"ROSEWOOD, CAHERDAVIN CROSS, ENNIS RD"
Limerick City,Limerick,61500,1,"32 JUTLAND HALL, STEAMBOAT QUAY, LIMERICK"
Limerick City,Limerick,62000,1,"305 COURTYARD, MOUNT KENNETH, DOCK RD"
Limerick City,Limerick,62000,1,"APT 205, MOUNT KENNETH, MOUNT KENNETH PLACE"
Limerick City,Limerick,70000,1,"203 MOUNT KENNETT COURT, DOCK ROAD, LIMERICK"
Limerick City,Limerick,75000,1,"16 ODONOGHUE AVE, JANESBORO, LIMERICK"
Limerick City,Limerick,80000,1,"27 BROOKHAVEN WALK, MILL RD, CORBALLY"
Limerick City,Limerick,80000,1,"7 ODONOGHUE AVE, JANESBORO, LIMERICK"
Limerick City,Limerick,84500,1,"507 LORD EDWARD ST, LIMERICK, LIMERICK"
Limerick City,Limerick,100000,1,"14 KILMURRY AVENUE, GARRYOWEN, LIMERICK"
Limerick City,Limerick,100000,1,"17 CORBALLY RD, LIMERICK, LIMERICK"
Limerick City,Limerick,112000,1,"6 LITTLE OCURRY ST, LIMERICK, LIMERICK"
Limerick City,Limerick,114000,1,"39 ROSTURRA CRESCENT, CAHERDAVIN, LIMERICK"
Limerick City,Limerick,115000,1,"1 AIRMOUNT TERRACE, ST PATRICKS RD, LIMERICK"
Limerick City,Limerick,117000,1,"26 BOURKE AVE, EDWARD ST, LIMERICK"
Limerick City,Limerick,125000,2,"APT 333, CITY CAMPUS, LIMERICK"
Limerick City,Limerick,133000,2,"14 HENRY ST MEWS, ALPHONSUS ST, LIMERICK"
Limerick City,Limerick,135000,2,"UNIT 36, FISHERMANS QUAY, CORBALLY"
Limerick City,Limerick,140000,2,"16 ANGLERS WALK, RHEBOGUE, LIMERICK"
Limerick City,Limerick,151000,2,"1 CRANOG, DUBLIN RD, LIMERICK"
Limerick City,Limerick,156500,2,"32 HILLCROFT CLOSE, ST PATRICKS RD, LIMERICK"
Limerick City,Limerick,160000,2,"43 SHEELIN RD, CAHERDAVIN PARK, LIMERICK"
Limerick City,Limerick,165000,2,"20 WINDSOR COURT, CASTLETROYVIEW, LIMERICK"
Limerick City,Limerick,189000,3,"113 SHANNONVALE OLD CRATLOE RD, LIMERICK"
Limerick City,Limerick,195000,3,"MARYCREST, 51 MAYORSTONE AVE, MAYORSTONE"
Limerick City,Limerick,215000,3,"10 CLUAIN DARA COURT, CLONMACKEN, LIMERICK"
Limerick City,Limerick,236000,3,"8 GLENVIEW GARDENS, FARRANSHONE, LIMERICK"
Limerick City,Limerick,240050,3,"76 MERVAL DR, CLAREVIEW, LIMERICK"
Limerick City,Limerick,275000,4,"58 ASHBROOK, ENNIS RD, LIMERICK"
Limerick City,Limerick,313000,4,"54 HIGHFIELD, ENNIS RD, LIMERICK"
Limerick City,Limerick,340000,5,"19 THE STRAND, OCALLAGHAN STRAND, LIMERICK"
Longford,Longford,43000,1,"34 SANDY LANE, LONGFORD, LONGFORD"
Longford,Longford,44000,1,"6 MIDLAND COURT, MAIN ST, LONGFORD"
Longford,Longford,50000,1,"CARROWMORE, NEWTOWNCASHEL, COUNTY LONGFORD"
Longford,Longford,59000,1,"TENELICK, COLEHILL PO, LONGFORD"
Longford,Longford,60000,1,"KILMORE, DRING, LONGFORD"
Longford,Longford,68000,1,"3 CLOVER WELL CLOSE, EDGEWORTHSTOWN, LONGFORD"
Longford,Longford,80000,1,"BRISKHILL, NEWTOWNFORBES, COUNTY LONGFORD"
Longford,Longford,82500,1,"POUND STREET, EDGEWORTHSTOWN, CO LONGFORD"
Longford,Longford,90000,1,"27 ESKER GLEN, DRUMLISH, LONGFORD"
Longford,Longford,94000,1,"17 BEECH WOOD, PROSPECT WOOD, LONGFORD"
Longford,Longford,100000,1,"10 CLOUGH DILLONS, KEENAGH, LONGFORD"
Longford,Longford,100000,1,"13 LEGION TERRACE, LONGFORD, LONGFORD"
Longford,Longford,103000,1,"CLONROLLAGH, LONGFORD, CO LONGFORD"
Longford,Longford,105500,1,"1 CLOVER WELL CLOSE, EDGEWORTHSTOWN, LONGFORD"
Longford,Longford,110000,1,"42 CLUAIN NA SIDHE, KILLASHEE, CO LONGFORD"
Longford,Longford,121500,2,"17 THE LAURELS, BALLINALEE RD, LONGFORD"
Longford,Longford,140000,2,"CASTLEBROCK, BALLINALEE, LONGFORD"
Longford,Longford,140000,2,"THE GABLES, KILLASHEE, LONGFORD"
Longford,Longford,147500,2,"AUGHNASHINEAGH, BALLINALEE, LONGFORD"
Longford,Longford,150000,2,"CLONMORE, KILLASHEE, LONGFORD"
Longford,Longford,182000,3,"4 AN CROSAIRE, ENNYBEGS, LONGFORD"
Louth,Louth,30000,1,"49 OHANLON PARK, DUNDALK, LOUTH"
Louth,Louth,55000,1,"54 SANDFIELD GARDENS, BLACKROCK, DUNDALK"
Louth,Louth,55000,1,"APARTMENT A, 47 JOHN STREET, DROGHEDA"
Louth,Louth,60000,1,"7 DRIVE ONE, MUIRHEVNAMOR, DUNDALK"
Louth,Louth,70000,1,"3 DALEBROOK COTTAGES, DROGHEDA, LOUTH"
Louth,Louth,72500,1,"WILD GOOSE LODGE VIEW, NICHOLASTOWN, ARDEE"
Louth,Louth,80000,1,"9 RD 2, MUIRHEVNA MOR, DUNDALK"
Louth,Louth,87000,1,"3 COACH HOUSE, BACHELORS LANE, DROGHEDA"
Louth,Louth,90000,1,"CULLENSTOWN, READYPENNY, DUNDALK"
Louth,Louth,117000,1,"10 RAMPARTS MILL, RAMPARTS, DUNDALK"
Louth,Louth,117000,1,"12 MALTHOUSE GARDENS, CASTLEBELLINGHAM, LOUTH"
Louth,Louth,120000,2,"55 THE SQUARE, RIVERBANK, RATHMULLEN RD"
Louth,Louth,121000,2,"116 CASTLE ROSS, DUNDALK, LOUTH"
Louth,Louth,130000,2,"3 BARRACK ST, DUNDALK, LOUTH"
Louth,Louth,130000,2,"90 WINDMILL RD, DROGHEDA, LOUTH"
Louth,Louth,135000,2,"146 CASTLEROSS, CASTLETOWN RD, DUNDALK"
Louth,Louth,138000,2,"31 OLIVER PLUNKETT PK, DUNDALK, LOUTH"
Louth,Louth,143000,2,"30 THOMAS ST, DROGHEDA, LOUTH"
Louth,Louth,150000,2,"11 MCCOOEY TCE, CLOGHER HEAD, CO LOUTH"
Louth,Louth,153500,2,"10 ARD NA MARA, CLOGHERHEAD, LOUTH"
Louth,Louth,155000,2,"27 AVENUE 2, YELLOWBATTER, DROGHEDA"
Louth,Louth,155000,2,"5 ALPHONSUS VILLAS, ALPHONUS RD, DUNDALK"
Louth,Louth,160000,2,"8 ST GERARDS SQ, DUNDALK, LOUTH"
Louth,Louth,170000,3,"66 RIVERSIDE DR, REDBARNS RD, DUNDALK"
Louth,Louth,178000,3,"68 NEWFIELD, DROGHEDA, LOUTH"
Louth,Louth,180000,3,"21 THE LAURELS, DUNDALK, LOUTH"
Louth,Louth,189427,3,"42 Cois Farraige, Blackrock, Dundalk"
Louth,Louth,199000,3,"10 BEECHWOOD CRESCENT, BALLYMAKENNY RD, DROGHEDA"
Louth,Louth,207000,3,"5 RATHMORE, KILKERLEY, DUNDALK"
Louth,Louth,209000,3,"17 PRIORY LODGE, TERMONFECKIN, LOUTH"
Louth,Louth,220000,3,"WILLVILLE, CARLINGFORD, LOUTH"
Louth,Louth,228194,3,"41 CASTLE PARK, TERMONFECKIN, CO. LOUTH"
Louth,Louth,230893,3,"42 Castle Park, Termonfeckin"
Louth,Louth,245000,3,"ST MARTINS, PLATIN RD, LEGAVOUREEN"
Louth,Louth,267017,3,"34 Castle Park, Termonfeckin"
Louth,Louth,336000,5,"FOURWINDS, MULLACALLC ARDEE RD, COLLON"
Louth,Louth,350000,5,"4 GLENWOOD ABBEY, TINURE, DUNLEER"
Louth,Louth,360000,5,"HIGHFIELD, NEWRY RD, DUNDALK"
Louth,Louth,430000,5,"GLYDE COURT, CASTLEBELLINGHAM, LOUTH"
Louth,Louth,508155,5,"6 OYSTERHAVEN, CARLINGFORD, LOUTH"
Mayo,Mayo,13000,1,"SHRULE, CO. MAYO"
Mayo,Mayo,25000,1,"ST LISUX, MAIN STREET, FOXFORD"
Mayo,Mayo,26000,1,"13 TARACOURT, SALEEN, CASTLEBAR"
Mayo,Mayo,26000,1,"11 TARA STREET, SALEEN, CASTLEBAR"
Mayo,Mayo,27640,1,"CARNMORE, AGHAMORE, BALLYHAUNIS"
Mayo,Mayo,40000,1,"DOONARROW, GARRANDARD, BALLINA"
Mayo,Mayo,45000,1,"3 RIVERSIDE MEWS, KNOCK, CO MAYO"
Mayo,Mayo,50000,1,"1 ELLISON ST, CASTLEBAR, MAYO"
Mayo,Mayo,50000,1,"61 CHARLES STREET, CASTLEBAR, CO MAYO"
Mayo,Mayo,50000,1,"7 WOODLANDS, BALLA, MAYO"
Mayo,Mayo,53000,1,"KILLOGEARY, CARRIGMORE, LACKEN"
Mayo,Mayo,64500,1,"KILCON, KILTIMAGH, MAYO"
Mayo,Mayo,70000,1,"22 SLIEVEMORE HOLIDAY VILLAGE, DOGORT, ACHILL"
Mayo,Mayo,75000,1,"74 HEALY TCE, BALLINA, CO MAYO"
Mayo,Mayo,80000,1,"27 MARIAN CRESCENT, BALLINA, CO MAYO"
Mayo,Mayo,83000,1,"BALLYGLASS, KILMOVEE, BALLAGHADERREEN"
Mayo,Mayo,85000,1,"12 PINE GROVE, CHARLESTOWN, MAYO"
Mayo,Mayo,85000,1,"13 the Crescent, Churchfield, Knock"
Mayo,Mayo,85000,1,"8 ST JUDES AVE, CROSSMOLINA, MAYO"
Mayo,Mayo,94500,1,"18 OAKLAWN, KALLINA RD, BALLINA"
Mayo,Mayo,96000,1,"41 ARDCRONAN, BALLA, COUNTY MAYO"
Mayo,Mayo,100000,1,"72 Carrowmore Meadow, Knock"
Mayo,Mayo,100000,1,"GURRANE, BALLYHAUNIS, CO MAYO"
Mayo,Mayo,115555,1,"12 KENNEDY GARDENS, CASTLEBAR, MAYO"
Mayo,Mayo,140000,2,"GARRANKEEL, BEELICK, BALLINA"
Mayo,Mayo,143500,2,"30 THE FAIRWAYS, SPRINGFIELD, CASTLEBAR"
Mayo,Mayo,147000,2,"119 KNOCKNALYRE, BALLINA, CO MAYO"
Mayo,Mayo,157000,2,"DOOEGA EAST, ACHILL, MAYO"
Mayo,Mayo,158589,2,"81 Quignalecka, Ballina"
Mayo,Mayo,163000,2,"COGUALA, CLOGHER, CLAREMORRIS"
Mayo,Mayo,177000,3,"GROVE VIEW, KILMOREMOY, BALLINA"
Mayo,Mayo,178000,3,"1 LEAC NA FIANNA, KNOCK SOUTH, CONG"
Mayo,Mayo,179000,3,"KNOCKNAGEEHA, NEWPORT, MAYO"
Mayo,Mayo,180293,3,"TREENDUFF, BOHOLA, CO MAYO"
Mayo,Mayo,185000,3,"14 OAKWOOD, BOHOLA, CLAREMORRIS"
Mayo,Mayo,186500,3,"UPPER QUAY, WESTPORT, MAYO"
Mayo,Mayo,225551,3,"91 The Glebe, Ballina"
Mayo,Mayo,245000,3,"41 THE FAIRWAYS, WESTPORT, MAYO"
Mayo,Mayo,252000,3,"Knocknaphunta, Castlebar"
Mayo,Mayo,260001,3,"Bellaniria, The Quay, Iceford"
Mayo,Mayo,282000,4,"4 CREGGAUN, BALLINA, CO MAYO"
Mayo,Mayo,294000,4,"18 DEERPARK EAST, WESTPORT, MAYO"
Mayo,Mayo,340000,5,"MASSBROOK BAY, BOFEENAUN, BALLINA"
Mayo,Mayo,480000,5,"DRUMHILL, AUGHAGOWER, WESTPORT"
Mayo,Mayo,495000,5,"KNOCKRANNY, CASTLEBAR RD, WESTPORT"
Mayo,Mayo,500000,5,"CLADDAGH HOUSE, DOOEIGHNEY, BALLINA"
Meath,Meath,35000,1,"NEW LANE, ABBEYLANDS, NAVAN"
Meath,Meath,35000,1,"LOUGHAN, MOYNALTY, KELLS"
Meath,Meath,76000,1,"Site at Ongenstown, Bohermeen, Navan"
Meath,Meath,80000,1,"33, KILMAINHAM WOOD RETIREMENT VILLAGE, MEATH"
Meath,Meath,81000,1,"BETH ABBEY, LAYTOWN, CO MEATH"
Meath,Meath,98000,1,"22 CARRICK ST, KELLS, MEATH"
Meath,Meath,100000,1,"APT 38 BLOCK C, BAILIS VILLAGE, JOHNSTOWN"
Meath,Meath,112500,1,"EMMET ST, TRIM, MEATH"
Meath,Meath,113000,1,"BALLYNAKILL, MOYFENRATH LOWER, ENFIELD"
Meath,Meath,118000,1,"19 THE COURTYARD, FLOWER HILL, NAVAN"
Meath,Meath,119950,1,"105 RAITHIN, ASHE RD, MULLINGAR"
Meath,Meath,120000,2,"65 HEADFORT GROVE, KELLS, CO MEATH"
Meath,Meath,130500,2,"RIVERSIDE HOUSE, DUBLIN ROAD, NAVAN"
Meath,Meath,135000,2,"ARDNAMULLEN, CLONARD, ENFIELD"
Meath,Meath,140000,2,"8 ASHEWOOD CT, HUNTERS LANE, ASHBOURNE"
Meath,Meath,140000,2,"APT 310, AN DUNNOG, BETTYSTOWN"
Meath,Meath,143054,2,"3 BECTIVE WALK, BECTIVE LODGE, KILMESSAN"
Meath,Meath,145000,2,"7 SEABURY, MORNINGTON, MEATH"
Meath,Meath,147068,2,"4 CASTLE DR, ROCHFORD MANOR, TRIM"
Meath,Meath,150000,2,"PENNYLANE, RATHFEIGH, CO MEATH"
Meath,Meath,152000,2,"93 VICTORINE ABBEY, TRIM, MEATH"
Meath,Meath,165000,2,"11 ROS NA RI, COMMONS RD, NAVAN"
Meath,Meath,165000,2,"5 FREDERICK COURT, ASHBOURNE, MEATH"
Meath,Meath,170000,3,"19 SEGRAVE SQ, KILLEGLAND, ASHBOURNE"
Meath,Meath,170000,3,"88 BALREASK, NAVAN, CO. MEATH"
Meath,Meath,172000,3,"53 TROYTOWN HEIGHTS, NAVAN, MEATH"
Meath,Meath,175000,3,"132 BLACKCASTLE DEMENSE, SLANE ROAD, NAVAN"
Meath,Meath,175000,3,"JOHN STREET, KELLS, CO. MEATH"
Meath,Meath,182500,3,"NUA OG, CARBERRYSTOWN, TRIM"
Meath,Meath,185000,3,"9 DUNLOE PARK, WINDTOWN, NAVAN"
Meath,Meath,185000,3,"BRIDGE ST, ATHBOY, MEATH"
Meath,Meath,190000,3,"78 Maudlin Vale, Trim"
Meath,Meath,190500,3,"4 BECTIVE WALK, BECTIVE LODGE, KILMESSAN"
Meath,Meath,195000,3,"3 SPIRE VIEW LAWN, JOHNSTOWN, NAVAN"
Meath,Meath,196000,3,"41 ASHVALE COURT, DULEEK, MEATH"
Meath,Meath,197357,3,"52 Knightswood, Matthews Lane, Drogheda"
Meath,Meath,200000,3,"58 HAMILTON HALL, DUNBOYNE, MEATH"
Meath,Meath,200000,3,"GAULSTOWN, DULEEK, MEATH"
Meath,Meath,205000,3,"163 LIMEKILN WOOD, NAVAN, CO MEATH"
Meath,Meath,206000,3,"49 TOWER VIEW, TRIM, MEATH"
Meath,Meath,208811,3,"53 Knightswood, Matthews Lane, Drogheda"
Meath,Meath,210000,3,"2 LARRIX MEWS, DULEEK, CO MEATH"
Meath,Meath,210000,3,"APT 18 THE COURT, DUNBOYNE CASTLE, DUNBOYNE"
Meath,Meath,212000,3,"55 CEDAR VALE, ATHLUMNEY WOOD, NAVAN"
Meath,Meath,212235,3,"131 Churchfields, Ashbourne"
Meath,Meath,212235,3,"134 Churchfields, Ashbourne"
Meath,Meath,212235,3,"181 Churchfields, Ashbourne"
Meath,Meath,212235,3,"184 Churchfields, Ashbourne"
Meath,Meath,212235,3,"188 Churchfields, Ashbourne"
