Symbol,Name,Sector,Price,Price/Earnings,MaxPE,Dividend Yield,MaxDiv,Earnings/Share,MaxErnShr,52 Week Low,52 Week High,Market Cap,EBITDA,MaxEBIDTA,Price/Sales,MaxPS,Price/Book,MaxPB,SEC Filings
RSG,Republic Services Inc,Industrials,62.72,26.13,0.050235509,2.1362,0.168720185,1.77,0.040145158,69.4,57.53,21590903863.00,2734000000.00,0.034439322,2.8841,0.143528264,2.83,0.00201656,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=RSG
RMD,ResMed,Health Care,89.26,31.54,0.060636355,1.512,0.11941996,2.41,0.054660921,104.78,67.04,13233622689.00,636942000.00,0.008023354,6.1641,0.306758633,6.61,0.004710057,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=RMD
RHI,Robert Half International,Industrials,52.26,20.18,0.038796501,1.7076,0.134868733,2.32,0.052619642,60.59,42.92,7047165475.00,565196000.00,0.007119593,1.333,0.06633722,5.98,0.004261141,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=RHI
ROK,Rockwell Automation Inc.,Industrials,178.73,26.48,0.050908392,1.7693,0.139741889,6.35,0.144023588,210.72,147.67,24123216432.00,1323200000.00,0.016667926,3.7606,0.187147599,10.94,0.007795465,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ROK
COL,Rockwell Collins,Industrials,133.31,22.29,0.042853023,0.9749,0.076999021,4.8,0.108868224,139.63,89.9,22197870556.00,1696000000.00,0.021363968,3.7813,0.188177742,3.46,0.002465476,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=COL
ROP,Roper Technologies,Industrials,259.4,27.57,0.053003941,0.6199,0.048960604,9.38,0.212746655,290.415,191.22,27247789759.00,1555209000.00,0.019590469,5.9716,0.297178802,4.23,0.003014152,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ROP
ROST,Ross Stores,Consumer Discretionary,75.06,26.52,0.050985293,0.8206,0.064812182,2.83,0.06418689,85.66,52.85,29803566306.00,2247009000.00,0.028304852,2.9734,0.147972311,10.28,0.007325172,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ROST
RCL,Royal Caribbean Cruises Ltd,Consumer Discretionary,122.45,16.26,0.031260213,1.8674,0.147489969,7.53,0.170787027,135.65,93.4,27418147452.00,2876309000.00,0.036231943,3.1027,0.154406971,2.56,0.001824167,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=RCL
SPGI,"S&P Global, Inc.",Financials,173.31,27.38,0.052638662,1.0948,0.086468897,7.95,0.180312996,185.38,124.64,46585950000.00,3021000000.00,0.038054569,10.2547,0.5103288,50.56,0.036027306,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SPGI
CRM,Salesforce.com,Information Technology,104.03,520.15,1,0,0,0.27,0.006123838,114.52,79.63,79489115000.00,925804000.00,0.011662056,10.3739,0.51626083,8.81,0.006277701,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CRM
SBAC,SBA Communications,Real Estate,159.85,199.81,0.384139191,0,0,0.62,0.014062146,177.67,103.51,19572031314.00,1074240000.00,0.013531857,15.1892,0.755895951,91.04,0.064871952,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SBAC
SCG,SCANA Corp,Utilities,35.6,8.75,0.016822071,6.683,0.527833065,4.16,0.094352461,71.28,35.31,5229448882.00,1459000000.00,0.018378555,1.6517,0.082197439,0.92,0.00065556,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SCG
SLB,Schlumberger Ltd.,Energy,67.4,44.93,0.086378929,2.8674,0.226471425,-1.08,-0.02449535,82.71,61.02,96529311126.00,3222000000.00,0.040586501,3.2298,0.160732148,2.64,0.001881173,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SLB
SNI,Scripps Networks Interactive Inc.,Consumer Discretionary,86.46,16.04,0.030837258,1.3761,0.10868638,5.18,0.117486958,88.87,64.87,11328642413.00,1351059000.00,0.017018857,4.3741,0.217678645,4.22,0.003007026,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SNI
STX,Seagate Technology,Information Technology,47.44,11.51,0.022128232,5.0858,0.401683885,2.58,0.05851667,56.45,30.6,14113197720.00,1811000000.00,0.022812587,1.3049,0.064938813,13.33,0.009498496,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=STX
SEE,Sealed Air,Materials,42.62,21.31,0.040968951,1.4427,0.113946545,2.46,0.055794965,50.62,41.22,8001938397.00,969700000.00,0.012215,2.47,0.12292043,10.55,0.007517565,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SEE
SRE,Sempra Energy,Utilities,103.36,19.14,0.036797078,3.1607,0.249636685,5.45,0.123610796,122.975,100.63,26163862235.00,3763000000.00,0.047401305,3.153,0.156910169,1.98,0.001410879,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SRE
SHW,Sherwin-Williams,Materials,387.65,26.75,0.051427473,0.8427,0.066557672,18.61,0.422091177,435.15,302.0101,37730994828.00,2160668000.00,0.027217242,2.5276,0.125786915,13.42,0.009562627,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SHW
SIG,Signet Jewelers,Consumer Discretionary,49.38,6.65,0.012784774,2.4731,0.195329037,7.03,0.159446587,77.94,46.09,3034275549.00,852700000.00,0.010741189,0.7565,0.037647492,1.38,0.00098334,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SIG
SPG,Simon Property Group Inc,Real Estate,152.18,13.56,0.026069403,5.0368,0.397813793,6.25,0.1417555,187.35,150.15,48139839531.00,4411515000.00,0.055570441,8.7545,0.435670812,13.24,0.009434366,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SPG
SWKS,Skyworks Solutions,Information Technology,99.04,16.45,0.031625493,1.263,0.099753578,5.41,0.122703561,117.65,90.53,18493080922.00,1122900000.00,0.014144811,6.9704,0.34688444,4.25,0.003028403,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SWKS
SLG,SL Green Realty,Real Estate,90.61,14.07,0.027049889,3.4999,0.276427195,0.88,0.019959174,115.34,91.2,8617714345.00,795889000.00,0.010025559,6.582,0.327555575,1.32,0.000940586,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SLG
SNA,Snap-On Inc.,Consumer Discretionary,156.72,15.81,0.030395078,1.9684,0.155467096,9.2,0.208664096,185.47,140.83,9499107736.00,982200000.00,0.012372459,3.5115,0.174751049,3.21,0.002287335,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SNA
SO,Southern Co.,Utilities,43.4,15.78,0.030337403,5.353,0.422787729,2.53,0.057382626,53.51,42.63,43497224128.00,6012000000.00,0.075731237,2.5081,0.12481649,1.82,0.001296869,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SO
LUV,Southwest Airlines,Industrials,55.63,15.89,0.03054888,0.8637,0.068216283,5.82,0.132002722,66.985,49.76,34351211637.00,4533000000.00,0.057100748,1.6295,0.081092648,3.84,0.002736251,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LUV
SWK,Stanley Black & Decker,Consumer Discretionary,152.86,20.57,0.039546285,1.5776,0.124601144,8.05,0.182581084,176.62,121.09,24496399600.00,2264600000.00,0.02852644,1.9443,0.096758782,3.34,0.002379968,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SWK
SBUX,Starbucks Corp.,Consumer Discretionary,53.77,25.98,0.049947131,2.2035,0.174035636,1.97,0.044681334,64.87,52.58,76548976000.00,7361500000.00,0.092730456,3.4392,0.171153014,13.36,0.009519873,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SBUX
STT,State Street Corp.,Financials,98.54,15.35,0.029510718,1.6229,0.128179004,5.23,0.118621002,114.27,75.27,38059113300.00,0.00,0,3.2631,0.162389334,1.95,0.001389502,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=STT
SRCL,Stericycle Inc,Industrials,70.55,16.26,0.031260213,0,0,2.08,0.04717623,88,61.25,6218560288.00,305085000.00,0.003843058,2.2607,0.112504541,2.15,0.001532016,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SRCL
SYK,Stryker Corp.,Health Care,148.01,23.46,0.045102374,1.2234,0.096625912,2.68,0.060784758,170,122.01,57509096756.00,2863000000.00,0.036064293,4.6356,0.230692286,5.54,0.003947612,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SYK
STI,SunTrust Banks,Financials,65.8,16.25,0.031240988,2.3185,0.183118504,4.48,0.101610342,72.06,51.96,32498948310.00,0.00,0,3.3089,0.164668588,1.38,0.00098334,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=STI
SYMC,Symantec Corp.,Information Technology,25.59,39.37,0.075689705,1.1287,0.089146368,-0.17,-0.00385575,34.2,25.65,16520497264.00,1227000000.00,0.015456126,3.5516,0.17674664,3.36,0.00239422,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SYMC
SYF,Synchrony Financial,Financials,34.98,13.35,0.025665673,1.6,0.126370328,2.41,0.054660921,40.59,26.01,28893750000.00,0.00,0,2.1097,0.104989972,1.97,0.001403754,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SYF
SNPS,Synopsys Inc.,Information Technology,82.62,67.72,0.130193213,0,0,0.87,0.019732366,94.8,64.75,12767067883.00,579844000.00,0.007304109,6.2763,0.312342306,3.98,0.00283601,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SNPS
SYY,Sysco Corp.,Consumer Staples,57,22.98,0.044179564,2.4645,0.194649796,2.08,0.04717623,64.27,48.85,30445320778.00,2988725000.00,0.037648011,0.7296,0.036308804,13.4,0.009548376,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SYY
TROW,T. Rowe Price Group,Financials,101.99,19.92,0.038296645,2.1404,0.169051907,4.75,0.10773418,120.07,66.7,25810865035.00,2281400000.00,0.028738065,7.3911,0.367820725,4.61,0.003284926,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TROW
TPR,"Tapestry, Inc.",Consumer Discretionary,48.85,,0,0,0,2.09,0.047403039,50.71,36.69,14247199374.00,0.00,0,4.0785,0.202968006,4.35,0.003099659,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TPR
TGT,Target Corp.,Consumer Discretionary,71.11,14.19,0.027280592,3.3857,0.267407513,4.71,0.106826945,78.7,48.56,39816696539.00,7105000000.00,0.089499408,0.8047,0.040046182,3.45,0.002458351,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TGT
TEL,TE Connectivity Ltd.,Information Technology,95.27,19.72,0.037912141,1.6063,0.126867911,4.71,0.106826945,108.23,71.93,34983666316.00,2797000000.00,0.035232913,2.5734,0.128066168,3.6,0.002565235,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TEL
FTI,TechnipFMC,Energy,29.1,18.77,0.036085744,1.706,0.134742362,0,0,35,24.53,14163064455.00,540167833.42,0.006804321,1.5616,0.07771358,1.06,0.000755319,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FTI
TXN,Texas Instruments,Information Technology,97.66,24.05,0.046236663,2.4318,0.192067103,3.6,0.081651168,120.75,74.52,100262526470.00,7013000000.00,0.088340513,6.9572,0.346227537,9.32,0.006641109,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TXN
TXT,Textron Inc.,Industrials,55.54,22.13,0.04254542,0.1381,0.010907339,1.14,0.025856203,62.19,45,15254672353.00,1454000000.00,0.018315572,1.0646,0.052980198,2.57,0.001831293,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TXT
BK,The Bank of New York Mellon Corp.,Financials,53.29,14.76,0.02837643,1.7347,0.13700913,3.73,0.084599682,58.99,44.91,56083904906.00,0.00,0,3.3834,0.168376107,1.49,0.001061722,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BK
CLX,The Clorox Company,Consumer Staples,127.76,23.44,0.045063924,2.6287,0.207618551,5.33,0.12088909,150.4,124.09,16540418002.00,1295000000.00,0.0163127,2.7987,0.139278303,21.62,0.015405663,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CLX
COO,The Cooper Companies,Health Care,223.17,22.96,0.044141113,0.026,0.002053518,7.52,0.170560218,256.39,187.02,11297958140.00,615700000.00,0.007755776,6.8538,0.341081799,3.57,0.002543858,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=COO
HSY,The Hershey Company,Consumer Staples,97.65,20.51,0.039430933,2.6494,0.209253467,3.66,0.083012021,116.49,98.851,20867272020.00,1404123000.00,0.017687287,2.8397,0.141318682,25.64,0.018270176,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=HSY
MOS,The Mosaic Company,Materials,24.13,23.66,0.045486879,0.396,0.031276656,0.85,0.019278748,34.36,19.23,9726962131.00,1165100000.00,0.014676391,1.8162,0.09038384,0.94,0.000669811,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MOS
TRV,The Travelers Companies Inc.,Financials,135.01,16.48,0.031683168,2.0262,0.160032224,7.31,0.165797233,150.55,113.76,38903131815.00,0.00,0,1.3338,0.066377032,1.63,0.001161482,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TRV
DIS,The Walt Disney Company,Consumer Discretionary,101.35,17.78,0.034182447,1.6037,0.12666256,5.7,0.129281016,116.1,96.2,157817273295.00,12544000000.00,0.158012748,3.9636,0.197249966,3.82,0.002722,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DIS
TMO,Thermo Fisher Scientific,Health Care,198.73,21.84,0.041987888,0.3276,0.025874325,5.6,0.127012928,226.44,151.69,83226586345.00,4751300000.00,0.059850603,4.0157,0.199842741,3.38,0.002408471,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TMO
TIF,Tiffany & Co.,Consumer Discretionary,99.62,27,0.051908103,1.9402,0.153239819,3.55,0.080517124,111.44,77.93,12810515320.00,949500000.00,0.011960547,4.5167,0.224775185,3.97,0.002828885,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TIF
TWX,Time Warner Inc.,Consumer Discretionary,93.02,15.35,0.029510718,1.6928,0.133699807,6.62,0.150147426,103.9,85.88,74185800000.00,7671000000.00,0.096629129,2.3736,0.11812305,2.73,0.001945303,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TWX
TJX,TJX Companies Inc.,Consumer Discretionary,74.36,21.01,0.040392195,1.6404,0.129561179,3.46,0.078475845,81.46,66.44,48181450881.00,4600216000.00,0.057947447,1.9294,0.096017279,10.35,0.007375052,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TJX
TMK,Torchmark Corp.,Financials,80.52,17.02,0.03272133,0.7205,0.056906138,4.5,0.10206396,93.595,73.53,9614412169.00,0.00,0,3.108,0.154670728,1.88,0.001339623,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TMK
TSS,Total System Services,Information Technology,81.17,25.85,0.049697203,0.6091,0.048107604,3.16,0.071671581,89.92,50.96,15694951118.00,1097534000.00,0.013825284,3.1755,0.158029889,6.57,0.004681555,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TSS
TSCO,Tractor Supply Company,Consumer Discretionary,65.94,19.57,0.037623762,1.6031,0.126615171,3.3,0.074846904,82.68,49.87,8459271203.00,859519000.00,0.010827085,1.1642,0.057936828,6.01,0.004282518,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TSCO
TDG,TransDigm Group,Industrials,283,23.76,0.045679131,0,0,7.92,0.17963257,321.38,203.72,15241203731.00,1635916000.00,0.02060711,4.2688,0.212438353,,0,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TDG
TRIP,TripAdvisor,Consumer Discretionary,40.05,58.04,0.111583197,0,0,0.81,0.018371513,53.29,29.5,5700998508.00,234000000.00,0.002947623,4.5926,0.228552376,3.49,0.002486853,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TRIP
FOXA,Twenty-First Century Fox Class A,Consumer Discretionary,34.56,17.81,0.034240123,0.9983,0.078847187,1.59,0.036062599,39.135,24.81,44027094922.00,5280000000.00,0.066510468,2.108,0.104905371,4.11,0.002928644,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FOXA
FOX,Twenty-First Century Fox Class B,Consumer Discretionary,34.09,17.57,0.033778718,1.0084,0.079644899,1.59,0.036062599,38.56,24.3,66135313503.00,5280000000.00,0.066510468,3.1655,0.157532236,4.04,0.002878764,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FOX
TSN,Tyson Foods,Consumer Staples,73.92,13.92,0.026761511,1.6353,0.129158374,4.79,0.108641415,84.65,57.2,26957526800.00,2521000000.00,0.031756229,0.9373,0.046645069,2.55,0.001817042,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TSN
USB,U.S. Bancorp,Financials,52.65,15.35,0.029510718,2.1898,0.17295359,3.52,0.079836698,58.5,49.535,90940115897.00,0.00,0,3.7774,0.187983657,2.09,0.001489262,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=USB
UDR,UDR Inc,Real Estate,32.92,17.79,0.034201673,3.6686,0.289751366,1.08,0.02449535,40.71,33.31,9050154422.00,665141000.00,0.008378568,12.3658,0.615388443,3.27,0.002330089,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UDR
ULTA,Ulta Salon Cosmetics & Fragrance Inc,Consumer Discretionary,209.09,32.07,0.061655292,0,0,6.52,0.147879338,314.86,187.96,13300000127.00,1002093000.00,0.012623044,3.3779,0.168102397,8.04,0.005729026,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ULTA
UAA,Under Armour Class A,Consumer Discretionary,13.14,32.05,0.061616841,0,0,0.45,0.010206396,23.46,11.4,5856913571.00,399277000.00,0.005029564,1.6023,0.07973903,2.72,0.001938178,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UAA
UA,Under Armour Class C,Consumer Discretionary,11.95,29.15,0.056041526,0,0,0.45,0.010206396,21.805,10.36,5366628950.00,399277000.00,0.005029564,1.4739,0.073349159,2.5,0.001781413,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UA
UNP,Union Pacific,Industrials,124.86,22.06,0.042410843,2.0627,0.162915048,13.52,0.306645498,143.05,101.06,101513290382.00,10169000000.00,0.128095634,4.8605,0.241884515,,0,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UNP
UAL,United Continental Holdings,Industrials,63.37,8.85,0.017014323,0,0,7.05,0.159900204,83.04,56.51,19363059152.00,5929000000.00,0.074685713,0.502,0.024982209,2.09,0.001489262,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UAL
UNH,United Health Group Inc.,Health Care,216.46,21.47,0.041276555,1.3285,0.104926863,10.71,0.242912225,250.79,156.49,218834811333.00,17454000000.00,0.219862444,1.0903,0.054259168,4.71,0.003356183,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UNH
UPS,United Parcel Service,Industrials,109.28,18.27,0.035124483,2.9667,0.234314283,5.62,0.127466546,135.53,102.12,96436356833.00,7919000000.00,0.099753105,1.4745,0.073379018,64.7,0.04610298,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UPS
URI,"United Rentals, Inc.",Industrials,161.99,16.33,0.03139479,0,0,15.72,0.356543434,189,100.621,14654954091.00,2760000000.00,0.034766835,2.1783,0.108403876,4.53,0.003227921,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=URI
UTX,United Technologies,Industrials,127.48,19.26,0.03702778,2.1217,0.167574953,5.7,0.129281016,139.24,107.05,105387272474.00,10584000000.00,0.133323256,1.7324,0.086213503,3.4,0.002422722,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UTX
UHS,"Universal Health Services, Inc.",Health Care,114.87,15.36,0.029529943,0.3415,0.026972167,7.14,0.161941483,129.74,95.26,11116075286.00,1676204000.00,0.021114605,1.3159,0.065486232,2.21,0.001574769,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UHS
UNM,Unum Group,Financials,47.87,11.51,0.022128232,1.8189,0.143659369,4.38,0.099342254,58.73,43.55,11256432318.00,0.00,0,0.9985,0.049690708,1.19,0.000847953,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UNM
VFC,V.F. Corp.,Consumer Discretionary,78.75,25.9,0.049793329,2.2866,0.180598995,2.55,0.057836244,82.95,48.05,31797645904.00,1624441000.00,0.020462563,3.7111,0.184684214,7.89,0.005622141,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VFC
VLO,Valero Energy,Energy,86.77,18.74,0.036028069,3.5619,0.281324045,9.24,0.209571331,99.95,60.69,39312309113.00,5401000000.00,0.068034666,0.4212,0.020961168,1.93,0.001375251,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VLO
VAR,Varian Medical Systems,Health Care,112.82,29.93,0.057541094,0,0,2.69,0.061011567,130.29,77.73,10692681720.00,500600000.00,0.006305898,3.9652,0.197329591,7.32,0.005215979,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VAR
VTR,Ventas Inc,Real Estate,50.92,12.21,0.023473998,5.9656,0.471171769,1.86,0.042186437,72.36,51.8,18865999082.00,1935931000.00,0.024386302,7.074,0.352040131,1.76,0.001254115,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VTR
VRSN,Verisign Inc.,Information Technology,105.62,29.5,0.056714409,0,0,3.43,0.077795418,118.28,81.17,10754983829.00,767864000.00,0.009672537,12.4018,0.617179996,10.82,0.007709957,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VRSN
VRSK,Verisk Analytics,Industrials,92.28,28.84,0.055445545,0,0,3.45,0.078249036,100.54,75.6,15594677147.00,1011200000.00,0.012737762,9.9355,0.494443698,9.34,0.006655361,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VRSK
VZ,Verizon Communications,Telecommunication Services,49.04,13.08,0.025146592,4.6265,0.365407702,7.36,0.166931277,54.77,42.8,208092277044.00,45745000000.00,0.576235104,1.6453,0.081878941,7.96,0.00567202,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VZ
VRTX,Vertex Pharmaceuticals Inc,Health Care,151.6,252.67,0.485763722,0,0,1.04,0.023588115,174.955,84.39,39369386348.00,97562000.00,0.001228957,16.1854,0.805472199,21.91,0.015612307,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VRTX
VIAB,Viacom Inc.,Consumer Discretionary,32.71,8.68,0.016687494,2.6221,0.207097274,4.68,0.106146518,46.72,22.13,10601008017.00,5600000000.00,0.070541405,1.0925,0.054368652,2.08,0.001482136,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VIAB
V,Visa Inc.,Information Technology,113.86,32.72,0.062904931,0.702,0.055444982,2.8,0.063506464,126.88,84.88,270038723213.00,13086000000.00,0.164840148,14.4337,0.718298224,9.4,0.006698115,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=V
VNO,Vornado Realty Trust,Real Estate,66.18,16.22,0.031183313,3.7444,0.295738161,4.33,0.09820821,111.72,66.0101,12778779911.00,0.00,0,7.1491,0.355777509,3.63,0.002586612,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VNO
VMC,Vulcan Materials,Materials,121.47,40.9,0.078631164,0.7798,0.061589739,3.1,0.070310728,141.2,108.95,16964162228.00,970976000.00,0.012231073,5.7577,0.286533992,3.54,0.002522481,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VMC
WMT,Wal-Mart Stores,Consumer Staples,100.02,23.1,0.044410266,1.9835,0.156659716,4.39,0.099569063,109.98,66.89,304680931618.00,30721000000.00,0.386982591,0.821,0.040857358,3.89,0.002771879,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WMT
WBA,Walgreens Boots Alliance,Consumer Staples,68.22,13.38,0.025723349,2.2368,0.176665719,3.78,0.085733726,88,63.82,70862541911.00,7083000000.00,0.089222281,0.5904,0.029381466,3.06,0.00218045,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WBA
WM,Waste Management Inc.,Industrials,79.12,25.36,0.048755167,2.08,0.164281427,2.66,0.060331141,89.73,69.55,35488486675.00,3896000000.00,0.049076663,3.2788,0.16317065,6.73,0.004795565,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WM
WAT,Waters Corporation,Health Care,191.79,26.64,0.051215995,0,0,0.19,0.004309367,220.2,145.94,16064078572.00,773932000.00,0.009748973,6.9824,0.347481624,6.15,0.004382277,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WAT
WEC,Wec Energy Group Inc,Utilities,59.5,19.57,0.037623762,3.6919,0.291591634,3.79,0.085960535,70.09,56.63,18890296993.00,2736500000.00,0.034470813,2.4834,0.123587286,2.1,0.001496387,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WEC
WFC,Wells Fargo,Financials,55.4,13.58,0.026107854,2.7112,0.214134521,4.07,0.092311182,66.31,49.27,281463620775.00,0.00,0,2.8728,0.142965916,1.58,0.001125853,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WFC
HCN,Welltower Inc.,Real Estate,54.67,12.74,0.024492935,6.1538,0.486036079,2.81,0.063733273,78.17,55.29,20943679019.00,1908253000.00,0.024037651,6.7252,0.334681974,1.49,0.001061722,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=HCN
WDC,Western Digital,Information Technology,80.09,10.19,0.019590503,2.3892,0.188702493,1.29,0.029258335,95.77,71.38,24760297793.00,5169000000.00,0.065112236,1.2455,0.061982751,2,0.001425131,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WDC
WU,Western Union Co,Information Technology,18.81,10.17,0.019552052,3.5916,0.283669794,0.51,0.011567249,22.21,18.39,8951609207.00,694600000.00,0.008749654,2.2268,0.110817496,12.65,0.009013952,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WU
WRK,WestRock Company,Materials,60.93,23.26,0.04471787,2.67,0.210880485,2.77,0.062826038,71.55,49.23,16433340688.00,2262300000.00,0.028497468,1.0758,0.05353757,1.58,0.001125853,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WRK
WY,Weyerhaeuser Corp.,Real Estate,33.6,34.29,0.065923291,3.708,0.292863236,0.77,0.017464278,37.89,30.9504,26070297960.00,1365000000.00,0.017194468,3.6397,0.181130967,2.9,0.00206644,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WY
WHR,Whirlpool Corp.,Consumer Discretionary,164.95,11.77,0.022628088,2.5653,0.202611127,4.51,0.102290769,202.99,158.8,12177920000.00,1842000000.00,0.023203084,0.5806,0.028893766,2.57,0.001831293,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WHR
